assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
156585610,58919,Pseudophilautus stellatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,stellatus,,,,"(Kelaart, 1853)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156588104,61884,Pseudophilautus mooreorum,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,mooreorum,,,,"(Meegaskumbura &amp; Manamendra-Arachchi, 2005)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156588228,61887,Pseudophilautus poppiae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,poppiae,,,,"(Meegaskumbura &amp; Manamendra-Arachchi, 2005)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589111,79101722,Pseudophilautus bambaradeniyai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,bambaradeniyai,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589116,79101728,Pseudophilautus dayawansai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,dayawansai,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589126,79101737,Pseudophilautus jagathgunawardanai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,jagathgunawardanai,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589131,79101750,Pseudophilautus karunarathnai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,karunarathnai,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589136,79101755,Pseudophilautus newtonjayawardanei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,newtonjayawardanei,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589146,79101771,Pseudophilautus samarakoon,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,samarakoon,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156589156,79101779,Pseudophilautus sirilwijesundarai,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,sirilwijesundarai,,,,"Wickramasinghe, Vidanapathirana, Rajeev, Ariyarathne, Chanaka, Priyantha, Bandara &amp; Wickramasinghe, 2013",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
156718817,244,Acipenser baerii,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Acipenser,baerii,,,,"Brandt, 1869",Critically Endangered,A2bd,3.1,Decreasing,Global
156719289,18600,Pseudoscaphirhynchus hermanni,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Pseudoscaphirhynchus,hermanni,,,,"(Kessler, 1877)",Critically Endangered,A2c,3.1,Decreasing,Global
156719554,18599,Pseudoscaphirhynchus fedtschenkoi,ANIMALIA,CHORDATA,ACIPENSERIFORMES,ACTINOPTERYGII,ACIPENSERIDAE,Pseudoscaphirhynchus,fedtschenkoi,,,,"(Kessler, 1872)",Critically Endangered,A2bc,3.1,Decreasing,Global
156729783,156729577,Oligosoma albornense,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Oligosoma,albornense,,,,"Melzer, Hitchmough, Bell, Chapple &amp; Patterson, 2019",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); C2a(ii)",3.1,Decreasing,Global
156730436,156730274,Oligosoma salmo,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Oligosoma,salmo,,,,"Melzer, Hitchmough, Bell, Chapple &amp; Patterson, 2019",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v); D",3.1,Decreasing,Global
156877784,55492,Isthmohyla graceae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Isthmohyla,graceae,,,,"(Myers &amp; Duellman, 1982)",Critically Endangered,C2a(ii),3.1,Decreasing,Global
157676996,157676992,Cnemaspis nandimithrai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,nandimithrai,,,,"Karunaratha, Poyarkov, de Silva, Madawala, Botejue, Gorin, Surasinghe, Gabadage, Ukuwela &amp; Bauer, 2019",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
157678039,157678025,Cnemaspis kohukumburai,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,GEKKONIDAE,Cnemaspis,kohukumburai,,,,"Karunaratha, Poyarkov, de Silva, Madawala, Botejue, Gorin, Surasinghe, Gabadage, Ukuwela &amp; Bauer, 2019",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
158471401,209039855,Boulengerula denhardti,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,HERPELIDAE,Boulengerula,denhardti,,,,"Nieden, 1912",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
158472157,58119,Phrynobatrachus irangi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,PHRYNOBATRACHIDAE,Phrynobatrachus,irangi,,,,"Drewes &amp; Perret, 2000",Critically Endangered,"B1ab(i,ii,iii,iv)+2ab(i,ii,iii,iv)",3.1,Decreasing,Global
160883299,160883244,Flexiseps valhallae,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,SCINCIDAE,Flexiseps,valhallae,,,,"(Boulenger, 1909)",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
160967416,160967283,Allomogurnda flavimarginata,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Allomogurnda,flavimarginata,,,,"Allen, 2003",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
160969199,160969193,Allomogurnda multicincta,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Allomogurnda,multicincta,,,,"Allen &amp; Hoese, 2017",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
161031194,59413,Thorius insperatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,insperatus,,,,"Hanken &amp; Wake, 1994",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
161034955,59389,Isthmura naucampatepetl,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Isthmura,naucampatepetl,,,,"(Parra-Olea, Papenfuss &amp; Wake, 2001)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
161059804,161059718,Mogurnda maccuneae,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Mogurnda,maccuneae,,,,"Jenkins, Buston &amp; Allen, 2000",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
161061255,161061226,Mogurnda mosa,ANIMALIA,CHORDATA,GOBIIFORMES,ACTINOPTERYGII,ELEOTRIDAE,Mogurnda,mosa,,,,"Jenkins, Buston &amp; Allen, 2000",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
161077231,161077227,Kiunga bleheri,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,PSEUDOMUGILIDAE,Kiunga,bleheri,,,,"Allen, 2004",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
161080455,161080437,Glossolepis dorityi,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,MELANOTAENIIDAE,Glossolepis,dorityi,,,,"Allen, 2001",Critically Endangered,B2ab(v),3.1,Decreasing,Global
161111258,161111219,Melanotaenia susii,ANIMALIA,CHORDATA,ATHERINIFORMES,ACTINOPTERYGII,MELANOTAENIIDAE,Melanotaenia,susii,,,,"Kadarusman, Hubert &amp; Pouyaud, 2015",Critically Endangered,B2ab(v),3.1,Decreasing,Global
161134928,59368,Pseudoeurycea anitae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,anitae,,,,"Bogert, 1967",Critically Endangered,C2a(i),3.1,Decreasing,Global
161212051,82410205,Eleutherodactylus ligiae,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,ligiae,,,,"Incháustegui, Díaz &amp; Marte, 2015",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
161578179,45092131,Crax pinima,ANIMALIA,CHORDATA,GALLIFORMES,AVES,CRACIDAE,Crax,pinima,,,,"Pelzeln, 1870",Critically Endangered,A3cd+4cd; C2a(i); D,3.1,Decreasing,Global
161689029,22703477,Merulaxis stresemanni,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Merulaxis,stresemanni,,,,"Sick, 1960",Critically Endangered,"B1ab(ii,iii,v); C2a(i,ii); D",3.1,Decreasing,Global
161705427,22724407,Myrmotherula snowi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THAMNOPHILIDAE,Myrmotherula,snowi,,,,"Teixeira & Gonzaga, 1985",Critically Endangered,"C2a(i,ii); D",3.1,Decreasing,Global
161763825,22699516,Phylloscartes ceciliae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Phylloscartes,ceciliae,,,,"Teixeira, 1987",Critically Endangered,C2a(i),3.1,Decreasing,Global
161865951,45470702,Psophia obscura,ANIMALIA,CHORDATA,GRUIFORMES,AVES,PSOPHIIDAE,Psophia,obscura,,,,"Pelzeln, 1857",Critically Endangered,C2a(i),3.1,Decreasing,Global
162870102,162207827,Cephaloscyllium fasciatum,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SCYLIORHINIDAE,Cephaloscyllium,fasciatum,,,,"Chan, 1966",Critically Endangered,A2d,3.1,Decreasing,Global
163015867,163015864,Nycticebus bancanus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,LORISIDAE,Nycticebus,bancanus,,,,"Lyon, 1906",Critically Endangered,A2cd,3.1,Decreasing,Global
163313878,163313848,Microcebus manitatra,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CHEIROGALEIDAE,Microcebus,manitatra,,,,"Hotaling, Foley, Lawrence, Bocanegra, Blanco, Rasoloarison, Kappeler, Barrett, Yoder &amp; Weisrock, 2016 ",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
163899947,163899482,Adelophryne michelin,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Adelophryne,michelin,,,,"Lourenço-de-Moraes, Dias, Mira-Mendes, Oliveira, Barth, Ruas, Vences, Solé &amp; Bastos, 2018",Critically Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
163986626,163973001,Proceratophrys ararype,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ODONTOPHRYNIDAE,Proceratophrys,ararype,,,,"Mângia, Koroiva, Nunes, Roberto, Ávila, Sant’Anna, Santana &amp; Garda, 2018",Critically Endangered,"B1ab(i,iii)",3.1,Decreasing,Global
164032396,163971035,Lankanectes pera,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,NYCTIBATRACHIDAE,Lankanectes,pera,,,,"Senevirathne, Samarawickrama, Wijayathilaka, Manamendra-Arachchi, Bowatte, Samarawickrama, &amp; Meegaskumbura, 2018",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
164224302,57360,Telmatobius scrocchii,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,TELMATOBIIDAE,Telmatobius,scrocchii,,,,"Laurent &amp; Lavilla, 1986",Critically Endangered,"B1ab(iii,iv,v)",3.1,Decreasing,Global
165386271,82410169,Eleutherodactylus beguei,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,ELEUTHERODACTYLIDAE,Eleutherodactylus,beguei,,,,"Díaz &amp; Hedges, 2015",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
165604003,132865,Alveopora japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Alveopora,japonica,,,,"Eguchi, 1965",Critically Endangered,A3ce,3.1,Decreasing,Global
165608221,132874,Scolymia lacera,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Scolymia,lacera,,,,"(M. Edwards &amp; Haime, 1849)",Critically Endangered,A3c,3.1,Decreasing,Global
165612189,132882,Acropora japonica,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,japonica,,,,"Veron, 2000",Critically Endangered,A3ce,3.1,Decreasing,Global
165617213,132891,Porites duerdeni,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,duerdeni,,,,"Vaughan, 1907",Critically Endangered,A3ce,3.1,Decreasing,Global
165641665,132942,Montipora patula,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Montipora,patula,,,,"Verrill, 1869",Critically Endangered,A3ce,3.1,Decreasing,Global
165654031,132970,Agaricia lamarcki,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,lamarcki,,,,"Milne Edwards &amp; Haime, 1851",Critically Endangered,A3c,3.1,Decreasing,Global
165672016,133006,Acropora palmata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,palmata,,,,"(Lamarck, 1816)",Critically Endangered,A2bce,3.1,Decreasing,Global
165696681,133053,Scolymia cubensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Scolymia,cubensis,,,,"(Milne Edwards &amp; Haime, 1849)",Critically Endangered,A3c,3.1,Decreasing,Global
165745174,133155,Pseudodiploria strigosa,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Pseudodiploria,strigosa,,,,"(Dana, 1848)",Critically Endangered,A3c,3.1,Decreasing,Global
165781180,133224,Meandrina meandrites,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Meandrina,meandrites,,,,"(Linnaeus, 1758)",Critically Endangered,A3c,3.1,Decreasing,Global
165798056,133255,Agaricia humilis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,humilis,,,,"Verrill, 1901",Critically Endangered,A3c,3.1,Decreasing,Global
165799250,133257,Diploria labyrinthiformis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Diploria,labyrinthiformis,,,,"(Linnaeus, 1758)",Critically Endangered,A3c,3.1,Decreasing,Global
165848265,133356,Mycetophyllia ferox,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Mycetophyllia,ferox,,,,"Wells, 1973",Critically Endangered,A3c,3.1,Decreasing,Global
165860142,133381,Acropora cervicornis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,ACROPORIDAE,Acropora,cervicornis,,,,"(Lamarck, 1816)",Critically Endangered,A2bce,3.1,Decreasing,Global
165863977,133389,Siderastrea siderea,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,RHIZANGIIDAE,Siderastrea,siderea,,,,Ellis &amp; Solander 1786,Critically Endangered,A3c,3.1,Decreasing,Global
165869793,133400,Eusmilia fastigiata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Eusmilia,fastigiata,,,,"(Pallas, 1766)",Critically Endangered,A3c,3.1,Decreasing,Global
165891280,133439,Agaricia tenuifolia,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Agaricia,tenuifolia,,,,"Dana, 1848",Critically Endangered,A3c,3.1,Decreasing,Global
165902902,133461,Meandrina brasiliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,MEANDRINIDAE,Meandrina,brasiliensis,,,,"(Milne Edwards &amp; Haime, 1858)",Critically Endangered,A3c,3.1,Decreasing,Global
165909854,133477,Mussismilia leptophylla,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Mussismilia,leptophylla,,,,"(Verrill, 1868)",Critically Endangered,A3c,3.1,Decreasing,Global
165927357,133512,Porites sverdrupi,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,PORITIDAE,Porites,sverdrupi,,,,"Durham, 1947",Critically Endangered,A2bce,3.1,Decreasing,Global
165930262,133519,Mycetophyllia danaana,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Mycetophyllia,danaana,,,,"Milne Edwards &amp; Haime, 1849",Critically Endangered,A3c,3.1,Decreasing,Global
165931505,133522,Helioseris cucullata,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,AGARICIIDAE,Helioseris,cucullata,,,,"(Ellis &amp; Solander, 1786)",Critically Endangered,A3c,3.1,Decreasing,Global
165962303,133586,Mussismilia braziliensis,ANIMALIA,CNIDARIA,SCLERACTINIA,ANTHOZOA,FAVIIDAE,Mussismilia,braziliensis,,,,"(Verrill, 1868)",Critically Endangered,A3c,3.1,Decreasing,Global
166097124,194960468,Bufoides meghalayanus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,BUFONIDAE,Bufoides,meghalayanus,,,,"(Yazdani &amp; Chanda, 1971)",Critically Endangered,B1ab(iii); C2a(ii),3.1,Decreasing,Global
166098755,58203,Amolops chakrataensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RANIDAE,Amolops,chakrataensis,,,,"Ray, 1992",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
166107375,58873,Philautus microdiscus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Philautus,microdiscus,,,,"(Annandale, 1912)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
166115426,186165,Raorchestes marki,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,marki,,,,"(Biju &amp; Bossuyt, 2009)",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
166163683,122914337,Oarisma powesheik,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Oarisma,powesheik,,,,"(Parker, 1870)",Critically Endangered,A2bc,3.1,Decreasing,Global
166485696,18597,Pseudoryx nghetinhensis,ANIMALIA,CHORDATA,ARTIODACTYLA,MAMMALIA,BOVIDAE,Pseudoryx,nghetinhensis,,,,"Dung, Giao, Chinh, Touc, Arctander &amp; MacKinnon, 1993",Critically Endangered,A2acd+3cd+4acd; C2a(i),3.1,Decreasing,Global
166599765,136939,Piliocolobus rufomitratus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,rufomitratus,,,,"(Peters, 1879)",Critically Endangered,A3c,3.1,Decreasing,Global
166620835,18248,Piliocolobus waldroni,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Piliocolobus,waldroni,,,,"(Hayman, 1936)",Critically Endangered,A2cd; C2a(i); D,3.1,Decreasing,Global
166693455,166483865,Ischnura solitaria,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Ischnura,solitaria,,,,"Bota-Sierra, Velásquez-Vélez &amp; Realpe, 2019",Critically Endangered,B2ab(iii),3.1,Decreasing,Global
166771578,164045981,Photuris bethaniensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,LAMPYRIDAE,Photuris,bethaniensis,,,,"McDermott, 1953",Critically Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
167029789,59423,Thorius papaloae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,papaloae,,,,"Hanken &amp; Wake, 2001",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
167179945,139119297,Atrocalopteryx auco,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CALOPTERYGIDAE,Atrocalopteryx,auco,,,,"Hämäläinen, 2014",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
168300053,161276036,Aloeides stevensoni,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Aloeides,stevensoni,,,,"Tite &amp; Dickson, 1973",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
168300190,3844,Capys penningtoni,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Capys,penningtoni,,,,"Riley, 1932",Critically Endangered,C2a(i),3.1,Decreasing,Global
168302094,892,Aloeides rossouwi,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Aloeides,rossouwi,,,,"Henning &amp; Henning, 1982",Critically Endangered,"B1ab(iii,v)+2ab(iii,v); C2a(ii)",3.1,Decreasing,Global
168307136,161321281,Thestor barbatus,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Thestor,barbatus,,,,"Henning S.F. &amp; Henning G.A., 1997",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
168307396,15414,Orachrysops niobe,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Orachrysops,niobe,,,,"(Trimen, 1862)",Critically Endangered,"A2ac; B1ab(iii,v)+2ab(iii,v); C1+2a(i,ii); D",3.1,Decreasing,Global
168308879,15767,Chrysoritis dicksoni,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Chrysoritis,dicksoni,,,,"(Gabriel, 1947)",Critically Endangered,"B1ab(i,ii,iii,v)",3.1,Decreasing,Global
168309354,161277940,Kedestes sarahae,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,HESPERIIDAE,Kedestes,sarahae,,,,"Henning G.A. &amp; Henning S.F., 1998",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
168311611,161326462,Dingana fraterna,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,NYMPHALIDAE,Dingana,fraterna,,,,"Henning G.A. &amp; Henning S.F., 1996",Critically Endangered,"B1ab(iii,v); C2a(ii)",3.1,Decreasing,Global
168311837,161336484,Erikssonia edgei,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Erikssonia,edgei,,,,"Gardiner &amp; Terblanche, 2010",Critically Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
168311935,21757,Thestor strutti,ANIMALIA,ARTHROPODA,LEPIDOPTERA,INSECTA,LYCAENIDAE,Thestor,strutti,,,,"van Son, 1951",Critically Endangered,B1ab(v),3.1,Decreasing,Global
169472127,5146,Colobus vellerosus,ANIMALIA,CHORDATA,PRIMATES,MAMMALIA,CERCOPITHECIDAE,Colobus,vellerosus,,,,"(I. Geoffroy Saint-Hilaire, 1834)",Critically Endangered,A2cd,3.1,Decreasing,Global
169910814,169851969,Sarcohyla toyota,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Sarcohyla,toyota,,,,"Grünwald, Franz-Chávez, Morales-Flores, Ahumada-Carrillo &amp; Jones, 2019",Critically Endangered,B1ab(iii),3.1,Decreasing,Global
169986539,169518528,Apicencya calva,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Apicencya,calva,,,,"(Waterhouse, 1882)",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
169986834,169975882,Cherbezatina kalalaoensis,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cherbezatina,kalalaoensis,,,,"Lacroix, 1993",Critically Endangered,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
169986869,169976609,Cherbezatina marmorata,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Cherbezatina,marmorata,,,,"Lacroix, 1993",Critically Endangered,"B1ab(iii,v)",3.1,Decreasing,Global
169986984,169980360,Pseudenaria fairmairei,ANIMALIA,ARTHROPODA,COLEOPTERA,INSECTA,SCARABAEIDAE,Pseudenaria,fairmairei,,,,"(Dewailly, 1950)",Critically Endangered,"B1ab(i,ii,iii)",3.1,Decreasing,Global
170688103,197102,Macromia zeylanica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,MACROMIIDAE,Macromia,zeylanica,,,,"Fraser, 1927",Critically Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
170706492,141760092,Ceylonosticta mirifica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Ceylonosticta,mirifica,,,,"Bedjanic, 2016",Critically Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
170706642,141760305,Ceylonosticta nancyae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Ceylonosticta,nancyae,,,,"Priyadarshana &amp; Wijewardhane, 2016",Critically Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
170706669,141760565,Ceylonosticta rupasinghe,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Ceylonosticta,rupasinghe,,,,"Priyadarshana &amp; Wijewardhane, 2016",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
170706794,197110,Ceylonosticta subtropica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Ceylonosticta,subtropica,,,,"Fraser, 1933",Critically Endangered,"B2ab(ii,iii)",3.1,Decreasing,Global
170706844,141765151,Ceylonosticta venusta,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Ceylonosticta,venusta,,,,"Bedjanic &amp; Conniff, 2016",Critically Endangered,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
171783171,22714826,Acrocephalus rimitarae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Acrocephalus,rimitarae,,,,"(Murphy &amp; Mathews, 1929)",Critically Endangered,B1ab(v),3.1,Decreasing,Global
172197806,10355,Bokermannohyla izecksohni,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,HYLIDAE,Bokermannohyla,izecksohni,,,,"(Jim &amp; Caramaschi, 1979)",Critically Endangered,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",3.1,Decreasing,Global
